"","match_string","COU","YEA","Country.x","ROADpGDP","PKperCap","A.CO","A.NOX","A.NMVOC","A.PM10","A.PM2.5","Year.y","YEAR","GDPperCAP","keyword_sum","any_policy_implemented","Total.Rail.Transport","Passenger.Kilometers","TotPop","air.quality.air.pollution","allocation.quota","authorization.permit","basic.legislation","certification","clean.development.mechanism","data.collection.reporting","dispute.settlement","early.warning.system.emergency.intervention.system","ecosystem.preservation","education","emissions","emissions.trading","energy.conservation.energy.production","enforcement.compliance","environmental.fees.charges","environmental.planning","environmental.security","environmental.standards","framework.law","governance","hazardous.substances","hazardous.waste","inspection","institution","international.agreement.implementation","international.trade","legal.proceedings.administrative.proceedings","liability.compensation","monitoring","offences.penalties","oil","oil.pollution","ozone.layer","policy.planning","polluter.pays.principle","pollution.control","poverty","public.health","registration","renewable.energy","standards","sustainable.development","tax.levy","transboundary.effects","transport.storage","use.restrictions"
"336","POL2007","POL",2007,"Poland",1.07494422428165,5.50842166019519,144.97855270791,52.4669347825051,20.7999690415748,3.01284124995833,2.51215336327569,2007,2007,20821.004276,0,FALSE,19859,209959,38116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","POL2008","POL",2008,"Poland",1.21392263128174,5.78085318501417,135.311168605311,50.2104085176293,18.9745348116346,2.88417634324667,2.36798956172876,2008,2008,21695.479903,0,FALSE,20195,220343,38116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","POL2009","POL",2009,"Poland",1.66690089611473,5.88989943611465,131.159624774443,48.9239252937206,18.1682219129008,2.85964135426915,2.33976830156048,2009,2009,22097.171842,0,FALSE,18637,226661,38483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","POL2010","POL",2010,"Poland",1.76519815181082,5.98335799776722,116.949378636732,48.1157905155319,16.0112431908219,2.86862327248428,2.31993472648301,2010,2010,22903.485889,0,FALSE,17921,230461,38517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","POL2011","POL",2011,"Poland",2.1426347348253,5.94998183045216,104.712756736713,48.4646858120046,14.70256590571,2.85362215949989,2.28824228173573,2011,2011,23987.545294,0,FALSE,18177,229229,38526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","POL2012","POL",2012,"Poland",1.09632744991509,5.93613432293559,99.4143609115907,44.9304186007878,13.9287616320499,2.66638171222726,2.12613113406749,2012,2012,24300.309363,0,FALSE,17826,228743,38534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","POL2013","POL",2013,"Poland",0.594759191099681,6.00272713105813,90.7970640844248,39.1153878684822,12.601938810213,2.32744212671504,1.82633655680889,2013,2013,24594.297335,0,FALSE,16797,231117,38502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","POL2014","POL",2014,"Poland",0.372763355472548,6.13735578422201,78.8841346373682,36.9326804521783,11.1275934459545,2.20942055125111,1.71327854693255,2014,2014,25437.127845,0,FALSE,16015,236190,38484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","POL2015","POL",2015,"Poland",0.449945879508401,6.19295280197634,76.4877458534537,36.9762223808524,10.6769746378333,2.24303340331724,1.72454083560781,2015,2015,26534.723209,0,FALSE,17367,238150,38455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","POL2016","POL",2016,"Poland",0.70565710320696,6.50823639628386,78.099037750108,38.6327392999376,10.5749078259201,2.38236582937479,1.82245992274843,2016,2016,27388.31353,0,FALSE,19175,250092,38427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","POL2017","POL",2017,"Poland",0.678525425073434,6.70475248555515,84.2186197352587,42.2800096813012,11.6427862427701,2.69689299328442,2.06376000155273,2017,2017,28715.085055,0,FALSE,20319,257610,38422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","PRT2000","PRT",2000,"Portugal",0.674165363957996,9.15499664719774,40.0267759914653,14.0519985924165,7.3933396819668,1.06149683877542,0.941890022716657,2000,2000,28959.720503,0,FALSE,3834,94204,10289.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","PRT2001","PRT",2001,"Portugal",1.14723805019606,9.1683634574001,34.9450587870623,13.9439280078729,6.44346183203697,1.05176894925744,0.931027662642486,2001,2001,29315.200575,0,FALSE,3899,95009,10362.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","PRT2002","PRT",2002,"Portugal",1.08019123724407,9.17309685592537,33.5726314500942,13.5993331324545,6.08943750156937,1.02484473320778,0.902094475831764,2002,2002,29379.878114,0,FALSE,3926,95580,10419.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","PRT2003","PRT",2003,"Portugal",1.01216063067054,9.23060006884155,30.4092906102071,13.0327388363493,5.40311568349199,0.984443040780601,0.864082501735014,2003,2003,28997.399797,0,FALSE,3585,96541,10458.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","PRT2004","PRT",2004,"Portugal",1.18646117646532,9.32944801075936,27.5379636291139,12.4045924117413,4.86920554652435,0.945822302651085,0.8275945148197,2004,2004,29445.420788,0,FALSE,3633,97809,10483.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","PRT2005","PRT",2005,"Portugal",1.26547156728905,9.28451058238839,24.8292032147911,11.9328853165569,4.37901380360549,0.921642549067864,0.805858309235218,2005,2005,29620.827264,0,FALSE,3753,97518,10503.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","PRT2006","PRT",2006,"Portugal",1.11598265883583,9.23771418796271,22.1910957439147,11.7730423118866,3.9374459157219,0.925445388983766,0.808425098249007,2006,2006,30047.820534,0,FALSE,3876,97202,10522.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","PRT2007","PRT",2007,"Portugal",0.79176808190785,9.26889879540928,19.8546778923886,11.1662671353431,3.5550069892143,0.890504922126031,0.77506510304742,2007,2007,30740.518923,0,FALSE,3987,97722,10543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","PRT2008","PRT",2008,"Portugal",0.708499386876164,9.16406205603228,17.9886385526479,10.7116254123775,3.22520731737567,0.864136444251519,0.749121945925834,2008,2008,30794.260859,0,FALSE,4213,96756,10558.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356","SVK2000","SVK",2000,"Slovak Republic",0.706906166768543,5.99255208209893,28.086531029539,5.27087617550365,3.3680141154369,0.278512389568657,0.240965782227166,2000,2000,16309.414106,0,FALSE,2870,32364,5400.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","SVK2001","SVK",2001,"Slovak Republic",0.578649628197174,6.00591724775854,32.7285561707264,5.75482454622551,3.76145708774645,0.305865020149184,0.263406892692439,2001,2001,16906.37673,0,FALSE,2805,32309,5379.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","SVK2002","SVK",2002,"Slovak Republic",0.692362462782939,6.1751428468907,29.2683107874992,5.70950354901548,3.34065146531583,0.328251515836695,0.285337528813151,2002,2002,17671.608231,0,FALSE,2682,33214,5378.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","SVK2003","SVK",2003,"Slovak Republic",0.496411723471411,6.1310597916358,28.6283295164489,5.78415497568297,3.38179706358206,0.325229253630878,0.280538774445893,2003,2003,18641.062615,0,FALSE,2316,32981,5379.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360","SVK2004","SVK",2004,"Slovak Republic",0.50309079731662,5.98510245683867,27.2080555302663,6.2874445794996,3.17404758514931,0.363235218724778,0.314280334140436,2004,2004,19614.043012,0,FALSE,2228,32214,5382.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","SVK2005","SVK",2005,"Slovak Republic",0.67670565700059,6.23044053951858,27.3048107787808,6.9454157736563,3.18276049249196,0.415540439488738,0.359685641133357,2005,2005,20894.790127,0,FALSE,2182,33564,5387.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","SVK2006","SVK",2006,"Slovak Republic",0.713539961636113,6.25793000081619,19.1138283720654,6.26692852027508,2.60629313493004,0.347718814322978,0.294825924828077,2006,2006,22653.353787,0,FALSE,2213,33736,5390.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","SVK2007","SVK",2007,"Slovak Republic",0.80725710058173,6.25045399224099,18.1041249388396,6.87662049082446,2.50269820710919,0.394371353354481,0.334215722984791,2007,2007,25080.894746,0,FALSE,2165,33731,5396.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","SVK2008","SVK",2008,"Slovak Republic",0.794661965055943,6.09745720384916,17.5810992051453,7.43277049511559,2.40985701231721,0.400986824221831,0.336533727322371,2008,2008,26433.612043,0,FALSE,2296,32962,5405.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","SVK2009","SVK",2009,"Slovak Republic",0.968209292368364,5.85389749782105,16.5703277237269,6.81733836556834,2.33861286520574,0.377867907803878,0.316028765568343,2009,2009,24936.633198,0,FALSE,2264,31715,5417.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","SVK2010","SVK",2010,"Slovak Republic",0.448523678696432,5.89708272950897,15.127988548234,6.24715671965273,1.99878491461853,0.434452104119172,0.36933516111302,2010,2010,26446.340341,0,FALSE,2309,32021,5429.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","SVK2011","SVK",2011,"Slovak Republic",0.57797239912271,5.96968419305431,9.79566055906905,4.94163494181536,1.36389124394104,0.329498167137316,0.269025956493406,2011,2011,27304.06561,0,FALSE,2431,32225,5398.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","SVK2012","SVK",2012,"Slovak Republic",0.400422234223941,5.96254996999765,9.44126259457112,5.19006132539165,1.34120469266325,0.343477205273771,0.278907515805801,2012,2012,27633.26794,0,FALSE,2459,32235,5406.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","SVK2013","SVK",2013,"Slovak Republic",0.482246144175098,5.97099244171858,8.38487077126327,4.90789433851057,1.19477625698462,0.321722061910213,0.259085908263977,2013,2013,27779.470656,0,FALSE,2485,32321,5413.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","SVK2014","SVK",2014,"Slovak Republic",0.718453824964585,6.00381051511161,7.15945313260789,4.95052265976577,1.0370080775083,0.31913065796754,0.255504399437477,2014,2014,28507.028368,0,FALSE,2583,32532,5418.55875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","SVK2015","SVK",2015,"Slovak Republic",1.41505375023778,6.04886116573592,6.51825176999299,4.5570561539986,0.947781713436385,0.307330578279826,0.235250894508979,2015,2015,29972.922591,0,FALSE,3411,32799,5422.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","SVK2016","SVK",2016,"Slovak Republic",0.922499297997343,6.19889799005819,5.73359975547304,4.21332953726422,0.880479080112877,0.300698608525174,0.228750336313679,2016,2016,30504.304887,0,FALSE,3595,33665,5430.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","SVK2017","SVK",2017,"Slovak Republic",0.88456279031156,6.26104532059034,5.20200674684288,3.9578055629956,0.802901072041116,0.295158380969163,0.22264652763583,2017,2017,31369.577461,0,FALSE,3873,34050,5438.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","SVN2000","SVN",2000,"Slovenia",1.95800875871461,11.9770080853727,8.26224707327821,1.88519535422,1.18760878331305,0.0921766097284593,0.0755614418516809,2000,2000,24582.976734,0,FALSE,705,23827,1989.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","SVN2001","SVN",2001,"Slovenia",1.33401235184145,12.1458810984808,7.71380842940399,1.80629135277342,1.06497008287179,0.0976462712242705,0.0804387917252211,2001,2001,25341.144436,0,FALSE,715,24194,1991.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","SVN2002","SVN",2002,"Slovenia",1.42708460441463,12.3436616555524,6.21096090765857,1.67632592154633,0.835570537155852,0.0907348266060262,0.0733169804271908,2002,2002,26188.996467,0,FALSE,749,24626,1995.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","SVN2003","SVN",2003,"Slovenia",1.82754122651139,12.4115979838479,5.75429530451629,1.57610647923477,0.759531529482988,0.0898353299430924,0.0724322525729507,2003,2003,26947.428665,0,FALSE,777,24777,1996.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","SVN2004","SVN",2004,"Slovenia",1.78561589155671,12.6472571824254,4.90319751591449,1.5893564675772,0.604083548693587,0.098044973871734,0.0800964181710214,2004,2004,28108.137554,0,FALSE,764,25260,1997.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","SVN2005","SVN",2005,"Slovenia",1.54253610626541,12.7803048060963,4.38643685346682,1.58525170622971,0.528547644401862,0.100154105823003,0.0812187201908412,2005,2005,29124.027083,0,FALSE,777,25571,2000.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","SVN2006","SVN",2006,"Slovenia",1.78721358963117,13.0184157366494,3.79370278220284,1.58682902880753,0.460424687708022,0.0997049123531887,0.0800404612265198,2006,2006,30689.702109,0,FALSE,793,26139,2007.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","SVN2007","SVN",2007,"Slovenia",1.83826960437279,13.6660945630342,3.26567329050381,1.68614375480246,0.41562715476622,0.107638652229069,0.0864182517216383,2007,2007,32652.728637,0,FALSE,812,27590,2018.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","SVN2008","SVN",2008,"Slovenia",1.81838504363398,13.8597369300861,3.23743518555524,1.87723620810734,0.394307628461319,0.124677691121896,0.100651261061947,2008,2008,33746.851588,0,FALSE,834,28024,2021.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","SVN2009","SVN",2009,"Slovenia",1.09019805546694,14.1899238854657,2.67020459770115,1.44863356321839,0.323398492975734,0.095772183908046,0.0762512899106003,2009,2009,30898.630526,0,FALSE,840,28971,2041.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","SVN2010","SVN",2010,"Slovenia",0.595895253723801,14.0661385255227,2.58322495076165,1.4535616838197,0.300651098546098,0.0988899688053021,0.0786285445712898,2010,2010,31204.382911,0,FALSE,813,28819,2048.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","SWE2000","SWE",2000,"Sweden",0.264426937840243,12.7673267884717,29.2869451996504,8.61746564671193,5.10772545266745,1.28938502732337,0.450603332656502,2000,2000,39168.960449,0,FALSE,8243,113273,8872.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","SWE2001","SWE",2001,"Sweden",0.30457961553204,12.8669064748201,26.2908571428571,7.91907520268381,4.59791948560246,1.28438020687727,0.440587643276489,2001,2001,39629.957284,0,FALSE,8732,114464,8896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","SWE2002","SWE",2002,"Sweden",0.409310282494902,13.0357422969188,23.4371003231795,7.3462636663687,4.07448987485388,1.26444659801967,0.425982646290311,2002,2002,40368.997647,0,FALSE,8874,116344,8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","SWE2003","SWE",2003,"Sweden",0.440253208241568,13.0700363912393,21.0245015219842,7.06738659594821,3.67497063988248,1.27421221345359,0.422110530900892,2003,2003,41148.377687,0,FALSE,8834,117084,8958.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","SWE2004","SWE",2004,"Sweden",0.450949448935643,13.1291488297103,18.7204062645562,6.93304655013254,3.28894131371901,1.28622199496938,0.421276357800418,2004,2004,42764.409407,0,FALSE,8658,118077,8993.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","SWE2005","SWE",2005,"Sweden",0.397986824423575,13.0360148843803,17.6926002344746,6.98518686942486,3.08844385014018,1.29625504035341,0.412549390875881,2005,2005,43811.101488,0,FALSE,8936,117710,9029.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","SWE2006","SWE",2006,"Sweden",0.403816045286959,12.9894829579869,16.0810865740858,6.87548536680486,2.80619329636883,1.31483293486278,0.414566154589618,2006,2006,45596.883652,0,FALSE,9617,117951,9080.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392","SWE2007","SWE",2007,"Sweden",0.380830433341495,13.1361703523136,14.7205003295304,6.71702616771101,2.54701325444575,1.32070455351125,0.407729182581488,2007,2007,46816.5348,0,FALSE,10261,120171,9148.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","SWE2008","SWE",2008,"Sweden",0.437068337625819,12.9246388129637,13.6370541993958,6.40923132930514,2.3250166163142,1.29651592145015,0.389411268882175,2008,2008,46244.162003,0,FALSE,11146,119160,9219.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","SWE2009","SWE",2009,"Sweden",0.486520600476436,12.7611980426951,12.6987293401315,5.84874552924322,2.14023792347885,1.26853293443452,0.367677077363897,2009,2009,43861.898478,0,FALSE,11321,118660,9298.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","SWE2010","SWE",2010,"Sweden",0.434789466730416,12.5755750098634,11.7462620901344,5.84354989273753,1.96205739941493,1.24797474371476,0.359983539237716,2010,2010,46078.152611,0,FALSE,11155,117935,9378.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","SWE2011","SWE",2011,"Sweden",0.446806347226986,12.6247724675105,10.2294912904253,5.55558527335826,1.6641091991215,1.40707486378192,0.381709849615236,2011,2011,47192.71187,0,FALSE,11378,119294,9449.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","SWE2012","SWE",2012,"Sweden",0.46488485363356,12.4460575246339,8.5106468285519,5.40677237485124,1.23195638214367,1.25413207910263,0.336974177702378,2012,2012,46569.10383,0,FALSE,11792,118479,9519.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","SWE2013","SWE",2013,"Sweden",0.41984689723146,12.3503187367193,8.12950678766615,5.28804166048175,1.14620523581405,1.43988186694555,0.366063426894272,2013,2013,46724.663035,0,FALSE,11842,118568,9600.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","SWE2014","SWE",2014,"Sweden",0.410793890339926,12.4445911242665,7.64002602018829,5.14126975817145,1.0624696197706,1.30771672909899,0.33171037591991,2014,2014,47493.083302,0,FALSE,12121,120664,9696.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","SWE2015","SWE",2015,"Sweden",0.393900710415578,12.4899991836068,7.14779870579776,4.89007237727956,0.973979247009608,1.32057654748676,0.324259428720831,2015,2015,49103.061781,0,FALSE,12650,122392,9799.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","SWE2016","SWE",2016,"Sweden",0.41902134873283,10.5050840967037,8.26523607052752,5.56149760079813,1.13592617537868,1.60674582370039,0.384575693331926,2016,2016,49493.989882,0,FALSE,12800,104243,9923.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","SWE2017","SWE",2017,"Sweden",0.446142165123219,10.5479383954582,7.63608934563758,5.09862666842621,1.05935393069904,1.62022182527713,0.37893660828746,2017,2017,50085.581892,0,FALSE,13331,106088,10057.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
